masterid,year,PDIV_ID,crop,volume_m3,area_m2,depth_m,system
sheridan,2000,36589,2,218486.3124,485623.2,0.449910199999999,3
null_geo9,2000,3675,2,218227.2816,485623.2,0.449376799999999,4
sheridan,2000,36799,2,415645.7556,1011715,0.410833824,4
null_geo9,2000,36802,2,533652.7872,942918.38,0.565959965665235,4
sheridan,2000,36832,,,,,
sheridan,2000,3724,2,160895.1312,497763.78,0.32323668292683,4
sheridan,2000,37325,2,197603.496,437060.88,0.452119999999999,4
sheridan,2000,37367,2,371746.2024,813418.86,0.457018029850747,6
null_geo9,2000,37426,2,267097.7592,485623.2,0.5500116,4
null_geo9,2000,37740,2,604923.2616,1133120.8,0.5338572,4
sheridan,2000,37865,2,245844.8988,493716.92,0.497948262295081,4
sheridan,2000,37880,24,205695.1248,501810.64,0.409906838709678,4
sheridan,2000,37899,2,256193.796,485623.2,0.527557999999999,4
null_geo9,2000,37955,2,211850.19,485623.2,0.436245,4
sheridan,2000,37968,25,275867.802,987433.84,0.279379180327869,4
sheridan,2000,38070,25,236211.42,1011715,0.2334768,4
null_geo9,2000,38071,4,342438.7176,647497.6,0.5288661,4
null_geo9,2000,38474,2,197307.4608,477529.48,0.413184813559321,3
null_geo9,2000,38632,2,195605.2584,485623.2,0.4027932,4
null_geo9,2000,3870,2,202364.7288,364217.4,0.555616533333334,4
sheridan,2000,39093,2,279814.938,849840.6,0.329256571428573,4
sheridan,2000,39366,2,206879.2656,485623.2,0.426008800000001,4
sheridan,2000,39475,,,,,
null_geo9,2000,39526,2,536650.1436,983386.98,0.545717432098764,4
sheridan,2000,39547,2,249175.2948,485623.2,0.513105400000001,4
null_geo9,2000,39892,2,242119.7892,485623.2,0.4985766,4
null_geo9,2000,3998,2,230845.782,485623.2,0.475360999999999,4
sheridan,2000,4011,2,183258.1236,404686,0.45284136,4
sheridan,2000,40161,2,311293.3476,493716.92,0.630511278688525,4
sheridan,2000,4022,18,188056.3608,566560.4,0.3319272,4
null_geo9,2000,40358,16,621414.8892,1448775.88,0.428925117318436,4
null_geo9,2000,40372,2,205769.1336,493716.92,0.416776524590165,4
sheridan,2000,40395,25,196826.4036,534185.52,0.368461636363637,1
sheridan,2000,40527,2,213614.0664,416826.58,0.512478291262136,4
null_geo9,2000,40566,2,301906.5648,586794.7,0.5145024,4
null_geo9,2000,40837,2,223185.8712,485623.2,0.459587599999999,4
sheridan,2000,41079,2,195888.9588,501810.64,0.390365225806451,3
sheridan,2000,41462,2,192102.1752,485623.2,0.395579599999999,4
sheridan,2000,41747,9,152852.8416,485623.2,0.314756800000001,4
sheridan,2000,4201,2,209370.8952,497763.78,0.420624,4
null_geo9,2000,42183,2,224616.708,477529.48,0.470373559322034,3
sheridan,2000,42224,2,188463.4092,493716.92,0.381724524590165,4
null_geo9,2000,4238,2,188771.7792,485623.2,0.388721599999999,4
null_geo9,2000,42499,2,259733.8836,445154.6,0.583470327272728,4
null_geo9,2000,42518,2,111.0132,8093.72,0.013716,4
sheridan,2000,42532,2,265444.896,501810.64,0.528975483870967,4
null_geo9,2000,42672,2,231721.5528,485623.2,0.4771644,4
null_geo9,2000,4268,2,458077.4676,979340.12,0.467742049586776,4
null_geo9,2000,42690,2,488458.08,987433.84,0.494675409836065,4
sheridan,2000,42956,-99,0,0,0,-99
null_geo9,2000,43124,,,,,
sheridan,2000,43222,2,240602.6088,497763.78,0.483368195121953,4
null_geo9,2000,43474,,,,,
sheridan,2000,43477,4,173069.5788,485623.2,0.3563874,4
sheridan,2000,44021,26,258919.7868,485623.2,0.5331714,4
sheridan,2000,44094,2,178977.948,412779.72,0.43359294117647,1
null_geo9,2000,44330,2,521663.3616,979340.12,0.532669487603305,4
sheridan,2000,44564,24,165940.0644,566560.4,0.292891028571428,3
null_geo9,2000,44607,24,467871.2988,870074.9,0.537738083720929,4
null_geo9,2000,44830,2,317978.8092,586794.7,0.541892358620691,4
sheridan,2000,44911,2,44836.998,121405.8,0.369316000000001,1
sheridan,2000,45048,,,,,
sheridan,2000,45105,2,333039.6,991480.7,0.335902040816326,4
sheridan,2000,45187,2,141763.8564,530138.66,0.267409648854962,4
sheridan,2000,45406,,,,,
null_geo9,2000,45412,,,,,
sheridan,2000,45420,2,234398.2044,517998.08,0.4525089375,4
null_geo9,2000,45618,,,,,
sheridan,2000,45882,2,259154.148,465388.9,0.556856347826087,1
sheridan,2000,45981,,,,,
null_geo9,2000,46137,2,226553.2716,396592.28,0.57125118367347,4
null_geo9,2000,46242,2,292088.064,485623.2,0.601471999999999,4
sheridan,2000,46433,24,195321.558,501810.64,0.389234516129033,4
null_geo9,2000,46597,2,197369.1348,485623.2,0.406425400000001,4
null_geo9,2000,46699,4,201340.9404,493716.92,0.407807409836065,4
sheridan,2000,46872,2,256465.1616,505857.5,0.506992128,6
null_geo9,2000,47188,2,134547.9984,485623.2,0.2770632,4
null_geo9,2000,47322,30,297244.0104,870074.9,0.34163118139535,4
sheridan,2000,47561,2,258919.7868,534185.52,0.484701272727272,3
null_geo9,2000,4766,2,221446.6644,485623.2,0.456006199999999,4
sheridan,2000,48068,2,234225.5172,485623.2,0.482320600000001,4
null_geo9,2000,48393,2,605293.3056,971246.4,0.623214400000001,4
null_geo9,2000,48424,2,309578.8104,505857.5,0.611989632,4
sheridan,2000,48657,2,185441.3832,485623.2,0.381863599999999,4
null_geo9,2000,48725,2,191510.1048,453248.32,0.422529,4
null_geo9,2000,48899,2,249495.9996,708200.5,0.352296548571428,4
null_geo9,2000,48937,2,550070.406,971246.4,0.5663565,4
null_geo9,2000,49004,2,165903.06,485623.2,0.341629999999999,4
null_geo9,2000,4914,2,217240.4976,485623.2,0.447344800000001,4
sheridan,2000,49340,2,246091.5948,445154.6,0.552824072727272,4
sheridan,2000,49418,2,184873.9824,445154.6,0.415303854545453,4
sheridan,2000,49677,2,260967.3636,505857.5,0.515892288,6
null_geo9,2000,49700,,,,,
null_geo9,2000,49732,24,227256.3552,465388.9,0.488316104347826,4
sheridan,2000,49765,4,147733.8996,445154.6,0.331871781818181,4
sheridan,2000,50055,2,182333.0136,485623.2,0.375462799999999,3
null_geo9,2000,50062,21,160673.1048,485623.2,0.3308604,6
sheridan,2000,50282,2,182838.7404,505857.5,0.361444032,4
null_geo9,2000,50414,2,230068.6896,485623.2,0.473760799999999,3
sheridan,2000,50429,2,188056.3608,505857.5,0.371758464,4
sheridan,2000,50432,,,,,
null_geo9,2000,50517,2,267578.8164,493716.92,0.54196937704918,3
sheridan,2000,51134,2,322295.9892,493716.92,0.652796655737705,4
sheridan,2000,51209,2,271044.8952,493716.92,0.548989770491804,4
sheridan,2000,51383,,,,,
sheridan,2000,51584,2,238036.9704,801278.28,0.297072242424243,6
sheridan,2000,51707,2,188722.44,485623.2,0.38862,4
sheridan,2000,5215,2,251839.6116,493716.92,0.510090295081966,4
null_geo9,2000,52168,2,483437.8164,890309.2,0.5430012,4
sheridan,2000,52210,24,275584.1016,501810.64,0.549180774193549,3
sheridan,2000,52338,2,282084.5412,530138.66,0.532097038167938,6
null_geo9,2000,52629,2,302338.2828,971246.4,0.311289700000001,4
null_geo9,2000,52744,-99,0,0,0,-99
sheridan,2000,52832,30,223321.554,995527.56,0.224325365853659,6
null_geo9,2000,52980,2,315129.4704,809372,0.38935152,4
null_geo9,2000,53257,2,289448.4168,485623.2,0.5960364,3
sheridan,2000,53297,4,232510.98,505857.5,0.4596384,3
sheridan,2000,5333,2,214070.454,424920.3,0.503790857142856,4
null_geo9,2000,53340,2,386116.2444,809372,0.47705772,4
null_geo9,2000,5348,2,191090.7216,611075.86,0.312712688741721,4
sheridan,2000,53552,2,197048.43,465388.9,0.42340695652174,4
null_geo9,2000,53865,2,243390.2736,485623.2,0.501192799999999,4
sheridan,2000,5391,4,162399.9768,485623.2,0.334416400000001,4
sheridan,2000,54068,2,186132.132,404686,0.4599432,4
null_geo9,2000,54176,2,225282.7872,485623.2,0.4639056,4
sheridan,2000,54599,16,104253.7296,971246.4,0.1073404,4
null_geo9,2000,54728,2,284674.8492,485623.2,0.5862066,4
sheridan,2000,54974,2,202771.7772,497763.78,0.40736643902439,4
sheridan,2000,5989,2,254096.88,485623.2,0.523240000000001,6
null_geo9,2000,60169,2,208458.12,501810.64,0.415412903225806,3
sheridan,2000,6097,18,295430.7948,938871.52,0.314666586206896,4
sheridan,2000,6130,,,,,
null_geo9,2000,6134,2,504925.038,983386.98,0.513456296296297,4
sheridan,2000,61523,2,228711.8616,437060.88,0.523296444444444,4
sheridan,2000,6348,24,389199.9444,728434.8,0.534297466666665,1
null_geo9,2000,6349,2,231474.8568,485623.2,0.476656399999999,4
null_geo9,2000,6469,2,224752.3908,485623.2,0.462813400000001,3
null_geo9,2000,6478,2,391013.16,971246.4,0.402589999999999,4
sheridan,2000,65616,,,,,
sheridan,2000,6715,2,198873.9804,485623.2,0.409524199999999,4
null_geo9,2000,67679,,,,,
null_geo9,2000,6771,2,219855.4752,485623.2,0.452729599999999,4
null_geo9,2000,6829,2,280592.0304,505857.5,0.554687232,4
sheridan,2000,69668,,,,,
null_geo9,2000,69757,,,,,
sheridan,2000,6990,2,178620.2388,424920.3,0.420362742857144,4
sheridan,2000,69953,,,,,
null_geo9,2000,70217,,,,,
null_geo9,2000,70419,,,,,
sheridan,2000,71065,,,,,
sheridan,2000,71093,,,,,
sheridan,2000,7111,2,199503.0552,497763.78,0.400799609756099,4
null_geo9,2000,7122,24,471843.1044,987433.84,0.477848950819671,4
sheridan,2000,71336,,,,,
sheridan,2000,71606,,,,,
null_geo9,2000,7165,16,112542.7152,485623.2,0.2317496,3
null_geo9,2000,726,2,317411.4084,489670.06,0.648216396694214,4
null_geo9,2000,73066,,,,,
null_geo9,2000,73085,,,,,
sheridan,2000,74305,,,,,
sheridan,2000,7478,2,197862.5268,449201.46,0.440477189189191,4
sheridan,2000,7488,2,247966.4844,493716.92,0.50224544262295,4
sheridan,2000,76179,,,,,
null_geo9,2000,76180,,,,,
sheridan,2000,7640,2,251839.6116,493716.92,0.510090295081966,4
sheridan,2000,76583,,,,,
sheridan,2000,7911,26,19303.962,485623.2,0.0397510000000001,4
sheridan,2000,793,2,238752.3888,323748.8,0.7374636,1
null_geo9,2000,7974,,,,,
null_geo9,2000,79866,,,,,
sheridan,2000,80684,,,,,
sheridan,2000,8142,2,165520.6812,667731.9,0.247885527272727,4
sheridan,2000,8154,2,123940.0704,485623.2,0.2552192,4
sheridan,2000,81865,,,,,
sheridan,2000,84315,,,,,
null_geo9,2000,8499,24,548244.8556,971246.4,0.564476899999999,3
sheridan,2000,86209,,,,,
sheridan,2000,8776,,,,,
sheridan,2000,8936,2,251395.5588,497763.78,0.50505112195122,4
null_geo9,2000,9053,2,59244.0444,870074.9,0.0680909023255813,4
sheridan,2000,9104,2,185441.3832,505857.5,0.366589056,4
null_geo9,2000,9181,2,217696.8852,485623.2,0.4482846,4
sheridan,2000,9280,2,207866.0496,493716.92,0.421023737704919,4
sheridan,2000,9282,2,188056.3608,501810.64,0.374756516129033,4
sheridan,2000,9350,2,188241.3828,505857.5,0.372124224,3
null_geo9,2000,9453,2,234546.222,566560.4,0.413983714285716,4
sheridan,2000,9689,2,241589.3928,485623.2,0.497484400000001,4
null_geo9,2000,9707,2,207594.684,505857.5,0.41038272,4
sheridan,2000,9766,4,115601.7456,465388.9,0.248398747826087,5
null_geo9,2000,9803,2,231894.24,501810.64,0.462116129032257,3
null_geo9,2000,9875,2,23608.8072,485623.2,0.0486156,4
sheridan,2000,9876,25,235594.68,517998.08,0.45481875,6
sheridan,2001,10125,2,238629.0408,493716.92,0.483332852459016,4
null_geo9,2001,10401,4,150262.5336,493716.92,0.304350295081967,4
sheridan,2001,10503,4,190782.3516,501810.64,0.380188838709678,4
sheridan,2001,1077,2,203622.8784,493716.92,0.41242937704918,4
sheridan,2001,10944,2,154912.7532,481576.34,0.3216792605042,4
sheridan,2001,11070,,,,,
sheridan,2001,1108,2,195370.8972,558466.68,0.349835304347827,4
sheridan,2001,11091,,,,,
sheridan,2001,11296,2,228033.4476,675825.62,0.3374154251497,4
null_geo9,2001,11461,2,61797.348,283280.2,0.218149714285714,1
sheridan,2001,11655,2,219399.0876,485623.2,0.4517898,4
null_geo9,2001,11884,2,194495.1264,477529.48,0.407295457627119,3
sheridan,2001,12141,-99,0,0,0,-99
null_geo9,2001,12195,30,190918.0344,1052183.6,0.181449784615385,3
null_geo9,2001,12260,2,265740.9312,501810.64,0.529565419354839,3
null_geo9,2001,12396,2,218325.96,501810.64,0.435077419354839,3
null_geo9,2001,12495,2,187377.9468,477529.48,0.392391254237287,3
sheridan,2001,12627,2,248583.2244,493716.92,0.50349462295082,4
null_geo9,2001,12760,2,146364.7368,396592.28,0.36905681632653,4
sheridan,2001,12879,2,355020.2136,930777.8,0.381424069565219,4
null_geo9,2001,12942,24,121053.7272,230671.02,0.524790736842105,4
sheridan,2001,12958,2,182555.04,566560.4,0.322217142857144,4
sheridan,2001,13049,2,204510.984,477529.48,0.428269830508474,4
sheridan,2001,13111,16,166260.7692,485623.2,0.3423666,4
null_geo9,2001,13362,,,,,
sheridan,2001,13518,,,,,
sheridan,2001,13564,2,225936.5316,526091.8,0.4294632,4
null_geo9,2001,13595,2,237975.2964,485623.2,0.4900422,3
sheridan,2001,1370,2,253332.1224,607029,0.41733216,5
sheridan,2001,13742,2,146253.7236,493716.92,0.29623062295082,4
null_geo9,2001,13827,2,322703.0376,647497.6,0.4983861,6
null_geo9,2001,13828,4,85134.7896,485623.2,0.1753108,4
sheridan,2001,14543,16,168468.6984,485623.2,0.346913200000001,3
null_geo9,2001,14585,2,132068.7036,364217.4,0.362610400000001,4
sheridan,2001,14592,,,,,
null_geo9,2001,14708,2,138211.434,485623.2,0.284607,4
null_geo9,2001,14756,2,196937.4168,485623.2,0.4055364,3
sheridan,2001,15070,-99,436676.5896,1201917.42,0.363317494949494,-99
null_geo9,2001,15426,2,614149.692,1893930.48,0.324273333333334,4
null_geo9,2001,15444,-99,0,0,0,-99
sheridan,2001,15471,16,138408.7908,477529.48,0.28984413559322,6
sheridan,2001,15540,2,257562.9588,493716.92,0.52168268852459,4
null_geo9,2001,15646,2,257020.2276,485623.2,0.529259800000001,4
sheridan,2001,160,4,179162.97,497763.78,0.359936585365854,4
null_geo9,2001,16141,2,398734.7448,942918.38,0.422874025751074,4
sheridan,2001,16156,4,157046.6736,424920.3,0.369591771428572,4
null_geo9,2001,16274,24,140616.72,465388.9,0.302149565217391,4
null_geo9,2001,16355,2,259906.5708,469435.76,0.553658689655173,4
sheridan,2001,16394,2,151397.3352,485623.2,0.311759599999999,4
sheridan,2001,16412,2,134782.3596,485623.2,0.2775458,3
null_geo9,2001,16445,2,99480.162,404686,0.2458212,4
sheridan,2001,16466,2,180260.7672,485623.2,0.371195599999999,4
null_geo9,2001,166,,,,,
sheridan,2001,16620,2,140641.3896,396592.28,0.354625469387754,4
null_geo9,2001,16672,2,316227.2676,647497.6,0.48838485,4
null_geo9,2001,16675,2,205547.1072,485623.2,0.423265600000001,3
sheridan,2001,1670,,,,,
null_geo9,2001,17306,2,173390.2836,493716.92,0.35119455737705,4
sheridan,2001,17313,2,163534.7784,489670.06,0.333970115702478,4
null_geo9,2001,17457,2,425217.5604,1011715,0.420294816,4
null_geo9,2001,17481,2,242995.56,1092652.2,0.222391111111111,4
sheridan,2001,17534,2,185749.7532,517998.08,0.3585924375,6
sheridan,2001,17693,4,225936.5316,517998.08,0.4361735625,4
sheridan,2001,1779,2,218313.6252,497763.78,0.438589853658535,4
null_geo9,2001,17836,2,310022.8632,501810.64,0.617809935483872,4
sheridan,2001,17914,2,460704.78,971246.4,0.474345,4
sheridan,2001,18097,2,224629.0428,485623.2,0.462559399999999,4
sheridan,2001,18222,4,208704.816,809372,0.2578608,4
null_geo9,2001,1823,2,248903.9292,485623.2,0.512546599999999,4
sheridan,2001,18337,18,209235.2124,485623.2,0.430860199999999,4
sheridan,2001,18383,2,58035.234,526091.8,0.110314153846154,6
null_geo9,2001,18488,24,421751.4816,971246.4,0.434238400000001,4
sheridan,2001,18519,24,234509.2176,485623.2,0.482904799999999,3
null_geo9,2001,18564,,,,,
null_geo9,2001,18823,2,173488.962,485623.2,0.357250999999999,3
null_geo9,2001,18842,2,321950.6148,647497.6,0.49722405,4
sheridan,2001,18890,2,167494.2492,465388.9,0.359902539130434,4
sheridan,2001,18953,16,254380.5804,789137.7,0.322353353846153,4
null_geo9,2001,18983,,,,,
null_geo9,2001,19002,4,155837.8632,465388.9,0.334855930434781,4
sheridan,2001,19124,2,181000.8552,485623.2,0.372719599999999,4
sheridan,2001,19153,2,250865.1624,687966.2,0.364648376470588,6
null_geo9,2001,19318,2,186551.5152,493716.92,0.37785206557377,-99
null_geo9,2001,1955,2,548306.5296,971246.4,0.564540400000001,4
sheridan,2001,19936,2,155122.4448,485623.2,0.3194304,4
null_geo9,2001,20106,2,163226.4084,505857.5,0.322673472,4
null_geo9,2001,20463,2,175117.1556,485623.2,0.360603799999999,4
sheridan,2001,20490,24,187599.9732,384451.7,0.487968757894736,1
sheridan,2001,20584,9,132426.4128,465388.9,0.284550678260869,4
null_geo9,2001,20730,2,202993.8036,485623.2,0.418007800000001,4
sheridan,2001,20739,2,220632.5676,546326.1,0.40384871111111,4
sheridan,2001,20779,4,217610.5416,493716.92,0.440760786885245,4
sheridan,2001,20989,2,127751.5236,485623.2,0.2630678,3
null_geo9,2001,21095,2,186748.872,485623.2,0.384556000000001,4
null_geo9,2001,21122,2,187007.9028,493716.92,0.378776459016394,4
sheridan,2001,21255,2,215316.2688,534185.52,0.403074909090908,3
null_geo9,2001,21395,,,,,
sheridan,2001,21512,2,246708.3348,493716.92,0.499697114754099,4
null_geo9,2001,2162,2,206003.4948,505857.5,0.407237184,4
sheridan,2001,2252,2,160919.8008,477529.48,0.336984813559321,3
sheridan,2001,22590,2,270132.12,740575.38,0.364760655737705,3
sheridan,2001,22649,2,207138.2964,517998.08,0.3998833125,4
null_geo9,2001,22651,,,,,
null_geo9,2001,22716,4,180704.82,526091.8,0.343486153846155,3
null_geo9,2001,22872,2,301807.8864,728434.8,0.414324799999999,6
sheridan,2001,23036,2,180680.1504,489670.06,0.368984330578511,4
null_geo9,2001,23064,2,163078.3908,485623.2,0.3358134,4
null_geo9,2001,23105,2,191349.7524,485623.2,0.3940302,3
null_geo9,2001,23108,2,189129.4884,465388.9,0.406391165217392,3
sheridan,2001,23308,2,225282.7872,517998.08,0.4349115,4
null_geo9,2001,23584,2,178385.8776,809372,0.22040088,4
sheridan,2001,2360,2,192422.88,485623.2,0.39624,1
sheridan,2001,2377,2,155406.1452,485623.2,0.320014600000001,3
sheridan,2001,23770,2,221903.052,505857.5,0.43866816,4
null_geo9,2001,23791,2,184787.6388,485623.2,0.380517400000001,4
null_geo9,2001,24275,4,164891.6064,485623.2,0.3395472,4
null_geo9,2001,2440,2,223124.1972,485623.2,0.459460600000001,4
sheridan,2001,24413,,,,,
sheridan,2001,24456,2,225936.5316,526091.8,0.4294632,4
null_geo9,2001,24675,2,244031.6832,493716.92,0.494275672131149,4
sheridan,2001,25246,2,224629.0428,526091.8,0.426977907692307,4
null_geo9,2001,25266,5,100553.2896,485623.2,0.2070608,4
null_geo9,2001,25386,2,209999.97,485623.2,0.432435,4
sheridan,2001,25422,2,224690.7168,485623.2,0.4626864,4
sheridan,2001,25476,24,170072.2224,501810.64,0.338917935483872,4
sheridan,2001,25652,16,221310.9816,477529.48,0.463450983050847,4
null_geo9,2001,25722,4,82445.8032,348029.96,0.236893395348837,4
sheridan,2001,25805,2,225282.7872,526091.8,0.428220553846155,4
sheridan,2001,25860,24,207138.2964,517998.08,0.3998833125,6
sheridan,2001,26036,2,199823.76,497763.78,0.401443902439025,4
null_geo9,2001,262,2,169887.2004,445154.6,0.381637309090909,4
null_geo9,2001,2623,,,,,
null_geo9,2001,26269,4,156812.3124,465388.9,0.336949773913045,4
sheridan,2001,26420,2,188081.0304,546326.1,0.344265955555555,6
sheridan,2001,26450,2,156491.6076,586794.7,0.266689489655172,4
null_geo9,2001,26461,2,198960.324,428967.16,0.463813584905661,6
sheridan,2001,26685,2,225936.5316,566560.4,0.398787257142856,4
sheridan,2001,26692,2,205053.7152,728434.8,0.281499733333334,4
sheridan,2001,26789,2,197726.844,485623.2,0.407161999999999,4
sheridan,2001,26793,2,231783.2268,445154.6,0.520681527272728,3
null_geo9,2001,26853,,,,,
null_geo9,2001,2690,2,399487.1676,983386.98,0.406236938271603,4
null_geo9,2001,27047,2,209864.2872,485623.2,0.432155599999999,4
null_geo9,2001,27160,,,,,
sheridan,2001,27216,,,,,
null_geo9,2001,27579,2,192311.8668,465388.9,0.413229286956521,3
null_geo9,2001,27778,24,206990.2788,485623.2,0.426237400000001,4
sheridan,2001,2782,5,13568.28,489670.06,0.0277090909090909,4
sheridan,2001,27831,2,231672.2136,485623.2,0.477062800000001,4
null_geo9,2001,27939,2,445076.5884,1011715,0.439923936,4
sheridan,2001,27964,,,,,
sheridan,2001,2828,2,156984.9996,530138.66,0.29612134351145,4
sheridan,2001,28341,2,202870.4556,505857.5,0.401043648,4
sheridan,2001,28796,16,59614.0884,477529.48,0.124838847457627,6
sheridan,2001,29122,2,76475.76,246858.46,0.309796721311475,4
null_geo9,2001,29189,-99,324195.5484,870074.9,0.372607367441861,-99
sheridan,2001,29277,2,154740.066,477529.48,0.32404372881356,4
